imdbId,director_name
881200,Xiaogang Feng
882977,Ric Roman Waugh
882997,Mikhail Kamenetskiy
884328,Frank Darabont
884732,Jeremy Garelick
884762,George Chan
884762,Charlotte Scott
884762,Gavin Maxwell
884762,Kathryn Jeffs
884762,Phil Chapman
886539,Zoya Akhtar
887883,Ethan Coen
887883,Joel Coen
887912,Kathryn Bigelow
888817,Peter Shin
888817,James Purdum
888817,Dominic Polcino
889573,Will Speck
889573,Josh Gordon
889583,Larry Charles
889588,Roger Spottiswoode
890870,Darren Lynn Bousman
891527,Robert Redford
892255,Steven Soderbergh
892318,Gary Winick
892769,Chris Sanders
892769,Dean DeBlois
892782,Conrad Vernon
892782,Rob Letterman
892791,Mike Mitchell
892899,Steve Barker
893382,Martin Scorsese
896872,Larysa Kondracki
897361,Chris Sivertson
897387,Gary Trousdale
898367,John Hillcoat
901476,Gary Winick
901481,Robert Young
901487,Jee-woon Kim
901507,Julian Gilbey
902272,Dave Bullock
902290,Glenn McQuaid
903135,Patrick Archibald
903135,Frank Paur
903135,Jay Oliva
903624,Peter Jackson
903657,Bill Pohlad
904049,Sion Sono
904049,Tony Salerno
904049,Joe DiGiorgi
905372,Matthijs van Heijningen Jr.
906325,Mort Nathan
906665,Takashi Miike
907657,John Carney
910554,Gareth Carrivick
910812,Nick Willing
910847,Laurie Lynd
910873,J.M. Kenny
910885,Tristram Shapeero
910905,Bertrand Tavernier
910936,David Gordon Green
910970,Andrew Stanton
912583,Daniel G. Karslake
912592,Amir Bar-Lev
912593,Charles Ferguson
912599,Andrea Nix
912599,Sean Fine
913445,Martin Gero
913951,Peter Scheerer
913951,Michael Roesch
914798,Mark Herman
914863,Gregor Jordan
918511,Ron Oliver
918927,John Patrick Shanley
918940,David Yates
923752,Seth Gordon
923811,Masayuki
923811,Hideaki Anno
923811,Kazuya Tsurumaki
924129,Wayne Kramer
926063,Gregg Bishop
926084,David Yates
926129,Nelson McCormick
927619,Steven J. Santos
929425,Matteo Garrone
929629,Martin Wood
929632,Lee Daniels
934706,Brandon Vietti
934706,Lauren Montgomery
934706,Bruce Timm
935075,John Cameron Mitchell
936501,Pierre Morel
938283,M. Night Shyamalan
938330,M.J. Bassett
942384,Jonah Markowitz
942385,Ben Stiller
944835,Phillip Noyce
945513,Duncan Jones
945571,Gary Rydstrom
947798,Darren Aronofsky
947802,Neil LaBute
947810,Paul Greengrass
948470,Marc Webb
949731,M. Night Shyamalan
952640,Tim Hill
952682,Jeff Nichols
953318,Nic Balthazar
955308,Ridley Scott
959337,Sam Mendes
960144,Dennis Dugan
960731,Adam Shankman
960890,Jay Lee
962736,Jean-Marc Vallée
962762,Shouji Kawamori
962762,Mahiro Maeda
962762,Tatsuyuki Tanaka
962762,Kazuto Nakazawa
962762,Shinji Kimura
962762,Atsuko Fukushima
962762,Hideki Futamura
962762,Yoji Fukuyama
962762,Nicolas de Crécy
962762,Masaaki Yuasa
962762,Shin'ichirô Watanabe
962762,Kôji Morimoto
962762,Hiro Yamagata
962762,Shin'ya Ôhira
963178,Tom Tykwer
963207,Rocco Urbisci
963743,Gurinder Chadha
963794,Carter Smith
963807,Patrick Creadon
963966,Jon Turteltaub
964185,Francis Ford Coppola
964517,David O. Russell
964539,Marc Schölermann
964587,Barnaby Thompson
964587,Oliver Parker
970179,Martin Scorsese
970411,Gil Kenan
970416,Scott Derrickson
970866,Paul Weitz
971209,David Twohy
972785,Steve Rash
974015,Zack Snyder
974661,Burr Steers
974959,Andrew Waller
975645,Sacha Gervasi
976051,Stephen Daldry
976060,Michel Gondry
976060,Leos Carax
976060,Bong Joon Ho
976238,Walt Becker
976246,James DeMonaco
978759,Courtney Hunt
978762,Adam Elliot
978764,Zack Snyder
980970,Michael Apted
981227,Peter Sollett
983193,Steven Spielberg
983213,Makoto Shinkai
985058,Tarik Saleh
985694,Robert Rodriguez
985694,Ethan Maniquis
985699,Bryan Singer
986233,Steve McQueen
986263,Jonathan Mostow
986264,Amole Gupte
986264,Aamir Khan
988045,Guy Ritchie
988047,Jeffrey Nachmanoff
988083,Jeff Fisher
988108,Ilmar Raag
988595,Anne Fletcher
989757,Lasse Hallström
990407,Michel Gondry
991178,Félix Enríquez Alcalá
993779,Dominic Brigstocke
993842,Joe Wright
993846,Martin Scorsese
995036,Philip Martin
995039,David Koepp
995868,Jeff Zimbalist
995868,Michael Zimbalist
997047,Roger Kumble
1000764,Geoffrey O'Connor
1000771,Jay Roach
1000774,Michael Patrick King
1001508,Ken Kwapis
1001526,Tom McGrath
1007028,Kevin Smith
1007029,Phyllida Lloyd
1010048,Danny Boyle
1010048,Loveleen Tandan
1012804,David Mamet
1013607,Bill Plympton
1013743,James Mangold
1013752,Justin Lin
1013753,Gus Van Sant
1014759,Tim Burton
1014762,Yann Arthus-Bertrand
1014775,Raja Gosnell
1016024,Greg Aronowitz
1016290,Takashi Miike
1017451,Floria Sigismondi
1017460,Vincenzo Natali
1018765,David Gordon Green
1018785,Sanaa Hamri
1018818,Brett Simon
1019452,Joel Coen
1019452,Ethan Coen
1020072,Ava DuVernay
1020530,James Watkins
1020773,Abbas Kiarostami
1022603,Marc Webb
1023111,Jeff Wadlow
1023114,Peter Weir
1023481,Jon M. Chu
1023490,Paolo Sorrentino
1024215,Kenji Kamiyama
1024255,Nick Moore
1024648,Ben Affleck
1024715,Clark Gregg
1027718,Oliver Stone
1028528,Quentin Tarantino
1028532,Lasse Hallström
1028576,Randall Wallace
1029120,Mark Pellington
1029235,Espen Sandberg
1029235,Joachim Rønning
1031280,Toby Wilkins
1031969,Peter Cattaneo
1032751,Sngmoo Lee
1032755,Guy Ritchie
1032815,Chris Columbus
1032819,Timothy Linh Bui
1032846,Cristian Mungiu
1032856,Eran Kolirin
1033467,Kevin Booth
1033575,Alexander Payne
1033643,Tom Vaughan
1034032,Mark Neveldine
1034032,Brian Taylor
1034303,Edward Zwick
1034314,Timo Vuorensola
1034331,Jon Avnet
1034389,Kevin Macdonald
1035736,Anne Fontaine
1037705,Albert Hughes
1037705,Allen Hughes
1038686,Scott Stewart
1038919,Andy Tennant
1038988,Paco Plaza
1038988,Jaume Balagueró
1039647,Brett Harvey
1039652,Rodrigo Plá
1041829,Anne Fletcher
1045658,David O. Russell
1045670,Mike Leigh
1045772,Glenn Ficarra
1045772,John Requa
1045778,Harold Ramis
1046163,Howard Deutch
1046173,Stephen Sommers
1047540,Andy Fickman
1049402,Jeffrey Friedman
1049402,Rob Epstein
1049413,Pete Docter
1049413,Bob Peterson
1050160,Noboru Iguchi
1051904,Rob Letterman
1053424,Miguel Sapochnik
1053810,David Frankel
1054485,Peter Avanzino
1054486,Dwayne Carey-Hill
1054487,Peter Avanzino
1054606,Terry Gilliam
1055292,Greg Berlanti
1055300,Danny Ko
1055300,Andy Wing-Keung Chin
1055300,Gordon Chan
1055366,Matthew Diamond
1055369,Michael Bay
1056437,Mamoru Oshii
1057500,Clint Eastwood
1058017,Matthew Robinson
1058017,Ricky Gervais
1059786,D.J. Caruso
1060277,Matt Reeves
1061123,James Strong
1063669,Dennis Gansel
1064932,Dany Boon
1065073,Richard Linklater
1067106,Robert Zemeckis
1067583,Francis Lawrence
1067733,Ella Lemhagen
1067774,Thomas Bezucha
1068242,Craig Brewer
1068646,Laurent Cantet
1068680,Peyton Reed
1069238,Yôjirô Takita
1070753,Vladimir Popov
1071358,Damon Santostefano
1071804,Jamin Winans
1071875,Mark Neveldine
1071875,Brian Taylor
1073498,Jason Friedberg
1073498,Aaron Seltzer
1073510,Russell Mulcahy
1074638,Sam Mendes
1075110,Felix van Groeningen
1075417,Andy Fickman
1075747,Jimmy Hayward
1077258,Robert Rodriguez
1077368,Tim Burton
1078188,John Crowley
1078588,Nick Cassavetes
1078912,Shawn Levy
1078933,Kerry Beyer
1078940,Peter Billingsley
1079372,Christian T. Petersen
1079444,Stephen Herek
1080016,Carlos Saldanha
1080016,Michael Thurmeier
1081935,Giuseppe Tornatore
1082588,Manny Rodriguez
1082886,Jonathan Levine
1083452,Dexter Fletcher
1083456,Will Gluck
1084950,Jonathan Demme
1086772,Frank Coraci
1087578,Kore-eda Hirokazu
1091191,Peter Berg
1091617,Nathan Frankowski
1091722,Greg Mottola
1091863,Terry Dougas
1091863,Will Hess
1091863,Nikki Frakes
1092026,Greg Mottola
1092633,Neal Brennan
1093357,Chris Gorak
1093824,Werner Herzog
1093908,P.J. Hogan
1094249,Wes Anderson
1094594,Dean DeBlois
1095217,Werner Herzog
1099212,Catherine Hardwicke
1103153,Robert Luketic
1104001,Joseph Kosinski
1104006,Gilles Paquet-Brenner
1104083,Paul Morrison
1104733,Andrew Fleming
1107860,Peter Hewitt
1109624,Paul King
1111422,Tony Scott
1111833,Michael Blieden
1113829,Martin Scorsese
1114677,Peter Chelsom
1114698,Spike Brandt
1114698,Tony Cervone
1114740,Steve Carr
1116184,Jeff Tremaine
1117385,Ric Roman Waugh
1117523,Jeff Tremaine
1117563,Jong-Sik Nam
1117563,Hiroshi Morioka
1117563,Shôjirô Nishimi
1117563,Toshiyuki Kubooka
1117563,Futoshi Higashide
1117563,Yasuhiro Aoki
1117563,Yûichirô Hayashi
1117666,Dan Zeff
1118511,Nick Park
1119646,Todd Phillips
1120985,Derek Cianfrance
1121096,Sergei Bodrov
1121794,Masahiro Andô
1121931,Mark Neveldine
1121931,Brian Taylor
1124035,George Clooney
1124039,Greg Marcks
1124388,Marc Fienberg
1125254,Mitsuo Hashimoto
1125849,Darren Aronofsky
1126590,Tim Burton
1126591,Steve Antin
1126618,Roger Michell
1127180,Sam Raimi
1127205,Jon Jones
1127715,Cary Joji Fukunaga
1127896,Ang Lee
1128075,Sion Sono
1129423,Alex Kendrick
1129427,Abram Cox
1129442,Olivier Megaton
1130080,Steven Soderbergh
1130884,Martin Scorsese
1130988,Mabrouk El Mechri
1131729,Richard Curtis
1131734,Karyn Kusama
1131748,Brad Turner
1131748,Kevin Hooks
1132620,Niels Arden Oplev
1132626,David Hackl
1133985,Martin Campbell
1134629,Rebecca Miller
1135084,John Luessenhop
1135092,Jim Jarmusch
1135487,Tony Gilroy
1135493,Pitof
1135503,Nora Ephron
1135525,Kevin Heffernan
1135985,Sean Anders
1136608,Neill Blomkamp
1137450,Eli Roth
1137996,Don E. FauntLeRoy
1139328,Roman Polanski
1139797,Tomas Alfredson
1142977,Tim Burton
1142988,Robert Luketic
1144539,Michael Paul Stephenson
1144884,David R. Ellis
1146438,Jonathan Frakes
1148204,Jaume Collet-Serra
1149361,Jean-Pierre Jeunet
1149362,Michael Haneke
1151309,Chris Bell
1151359,Tim Blake Nelson
1151911,Daniel Maze
1151922,Zach Cregger
1151922,Trevor Moore
1152398,Daniel Barnz
1152758,Kurt Kuenne
1152836,Michael Mann
1155056,John Hamburg
1155076,Harald Zwart
1155592,James Marsh
1156398,Ruben Fleischer
1156466,Isaac Florentine
1157605,Sacha Gervasi
1160368,Renny Harlin
1161418,Jared Hess
1164647,Robert Vince
1164999,Alejandro G. Iñárritu
1166827,Peter Joseph
1170358,Peter Jackson
1172049,Jean-Marc Vallée
1172206,Shane Meadows
1172233,Drew Barrymore
1172570,Nicolas Winding Refn
1172571,Tom Shankland
1172991,John Wells
1172994,Ti West
1174730,Raymond De Felitta
1174732,Lone Scherfig
1175491,Oliver Stone
1175709,Andrew Jarecki
1176724,Alex Merkin
1176740,Sam Mendes
1178663,Woody Allen
1178665,Ken Kwapis
1179025,Luc Besson
1179031,Jim Mickle
1179034,Pierre Morel
1179056,Samuel Bayer
1179794,Jac Schaeffer
1179891,Patrick Lussier
1179904,Oren Peli
1179933,Dan Trachtenberg
1179947,Matt Harlock
1179947,Paul Thomas
1181795,Guy Moshe
1181927,Wolfgang Murnberger
1182345,Duncan Jones
1182350,Woody Allen
1182921,Isaac Florentine
1183276,Benjamin Rocher
1183276,Yannick Dahan
1183919,Kevin Macdonald
1185266,Bo Zenga
1185416,Mark Steven Johnson
1185616,Ari Folman
1185834,Dave Filoni
1186367,James McTeigue
1186370,David Mackenzie
1186373,Lauren Montgomery
1186830,Alejandro Amenábar
1187043,Rajkumar Hirani
1187064,Christopher Smith
1188729,Christian Alvart
1189073,Pedro Almodóvar
1189340,Brad Furman
1190080,Roland Emmerich
1190536,Scott Sanders
1190539,Na Hong-jin
1190617,David Zucker
1190722,Shannon Hartman
1190722,Louis C.K.
1191111,Gaspar Noé
1192628,Gore Verbinski
1193138,Jason Reitman
1194173,Tony Gilroy
1194238,Denis Villeneuve
1194263,Aaron Schneider
1194417,George Hickenlooper
1194612,Michael Madsen
1195478,Nicholas Stoller
1196141,Thor Freudenthal
1196204,Stephen Merchant
1196204,Ricky Gervais
1196340,Baltasar Kormákur
1196948,Fredrik Bond
1197624,F. Gary Gray
1197628,Jody Hill
1198138,Steve Shill
1198196,Oleg Fomin
1201167,Judd Apatow
1201607,David Yates
1204340,Paddy Considine
1204342,James Bobin
1204975,Jon Turteltaub
1205489,Clint Eastwood
1205535,Bart Freundlich
1205537,Kenneth Branagh
1210106,Oliver Parker
1210106,Barnaby Thompson
1210166,Bennett Miller
1210819,Gore Verbinski
1211837,Scott Derrickson
1211956,Mikael Håfström
1212419,Clint Eastwood
1212436,Alan Poul
1212450,John Hillcoat
1213644,Jason Friedberg
1213644,Aaron Seltzer
1213648,William Monahan
1213663,Edgar Wright
1214962,Roger Donaldson
1216475,John Lasseter
1216475,Bradford Lewis
1216487,Daniel Alfredson
1216491,Michael Cuesta
1216492,Anand Tucker
1216496,Bong Joon Ho
1217209,Brenda Chapman
1217209,Steve Purcell
1217209,Mark Andrews
1217565,Dmitriy Dyachenko
1217613,Jonathan Liebesman
1217616,Pete Travis
1217637,Fred Cavayé
1219289,Neil Burger
1219342,Zack Snyder
1219827,Rupert Sanders
1220214,Philip Ridley
1220220,Katherine Dieckmann
1220634,Paul W.S. Anderson
1220719,Wilson Yip
1220888,Malcolm Venville
1222817,Frank Coraci
1223236,Keith Scholey
1223236,Alastair Fothergill
1225822,Mike Judge
1226229,Nicholas Stoller
1226271,Tom Hooper
1226681,Bruce McDonald
1226753,John Madden
1226774,Armando Iannucci
1227536,Aleksi Mäkelä
1227926,Joss Whedon
1228705,Jon Favreau
1228987,Matt Reeves
1229238,Brad Bird
1229340,Adam McKay
1229360,Davis Guggenheim
1229822,Cary Joji Fukunaga
1230385,Na Hong-jin
1230414,Nancy Meyers
1231580,Betty Thomas
1231583,Todd Phillips
1231587,Steve Pink
1232200,Sean Anders
1232829,Phil Lord
1232829,Christopher Miller
1233227,Kevin Greutert
1234541,Seth Grossman
1234548,Grant Heslov
1234654,Noah Baumbach
1234719,Dan Bradley
1234721,José Padilha
1235124,Oliver Parker
1235166,Jacques Audiard
1235841,Gustavo Taretto
1239426,Valeriy Todorovskiy
1240982,David Gordon Green
1241017,Scott Culver
1241317,Adam Wingard
1242422,Daniel Monzón
1242432,Steven R. Monroe
1242460,Lynne Ramsay
1242599,Evan Glodell
1243957,Florian Henckel von Donnersmarck
1243974,Cameron Crowe
1244666,Yoshihiro Nakamura
1245104,Doug Sweetland
1245112,Paco Plaza
1245112,Jaume Balagueró
1245492,Seth Rogen
1245492,Evan Goldberg
1245526,Robert Schwentke
1247640,Patrick Alessandrin
1247667,John Stalberg Jr.
1247692,Jonas Pate
1247704,Sebastian Gutierrez
1248971,Lisa Barros D'Sa
1248971,Glenn Leyburn
1250777,Matthew Vaughn
1251743,George Ratliff
1251757,George Gallo
1253565,Vanessa Gould
1253863,Noam Murro
1253864,Tarsem Singh
1254947,Shannon Hartman
1255953,Denis Villeneuve
1258197,Stuart Hazeldine
1258972,RZA
1259014,Jean-François Richet
1259521,Drew Goddard
1259571,Chris Weitz
1259772,Roman Davydov
1260502,Mamoru Oshii
1261945,Michael Patrick King
1262416,Wes Craven
1262981,Bobcat Goldthwait
1263670,Scott Cooper
1263750,Julio Medem
1265990,Christian E. Christiansen
1265998,Fuminori Kizaki
1267297,Brett Ratner
1267299,Kenny Ortega
1268799,Todd Strauss-Schulson
1270761,Troy Nixey
1270798,Matthew Vaughn
1270835,Adam Green
1272878,Baltasar Kormákur
1273207,Drew T. Pierce
1273207,Brett Pierce
1273235,Srdjan Spasojevic
1273678,Brian Levant
1274586,Paul Schrader
1276104,Rian Johnson
1276121,Bradley Cox
1277737,Cyrus Nowrasteh
1277953,Eric Darnell
1277953,Tom McGrath
1277953,Conrad Vernon
1278293,Jens Hoffmann
1278340,Tommy Wirkola
1278469,Mick Jackson
1279935,Shawn Levy
1282036,Frank Sudol
1282140,Will Gluck
1284575,Jake Kasdan
1285016,David Fincher
1285309,Derrick Borte
1286130,Edward James Olmos
1286537,Robert Kenner
1286785,Shigeyasu Yamauchi
1287845,Raman Hui
1288558,Fede Alvarez
1289401,Paul Feig
1289406,Daniel Barber
1291150,Jonathan Liebesman
1291570,Afonso Poyart
1291580,Steven Soderbergh
1291584,Gavin O'Connor
1292566,Christian Ditter
1292569,Kirk R. Thatcher
1292594,Peter Werner
1294226,Julie Anne Robinson
1294970,Phil Alden Robinson
1295071,Daniel DelPurgatorio
1295071,Mike Smith
1296373,Jason Trost
1296373,Brandon Trost
1297919,Elliott Lester
1298554,Kike Maíllo
1298649,Akiva Schaffer
1298650,Rob Marshall
1300851,Troy Duffy
1300854,Shane Black
1302011,Jennifer Yuh Nelson
1302067,Eric Brevig
1305583,Rick Famuyiwa
1305591,Simon Wells
1305806,Juan José Campanella
1306980,Jonathan Levine
1307068,Lorene Scafaria
1307861,Elijah Drenner
1307873,Tony Krantz
1308667,Trey Parker
1308729,Walter Hill
1311067,Rob Zombie
1313104,Louie Psihoyos
1313113,Nick Love
1314228,Marc Lawrence
1314655,John Erick Dowdle
1315584,Vladimir Popov
1315981,Tom Ford
1316037,James Nguyen
1316536,Sean Byrne
1318414,Vladimir Popov
1318514,Rupert Wyatt
1318517,Terry Gilliam
1319718,Sheng Ding
1320082,Radu Mihaileanu
1320239,John Landis
1320244,Daniel Stamm
1320253,Sylvester Stallone
1320261,Rob Letterman
1321509,Neil LaBute
1321511,Spike Lee
1321869,Roland Joffé
1321870,Ruben Fleischer
1321969,Andy Goddard
1322312,Nanette Burstein
1323045,Adam Green
1323594,Chris Renaud
1323594,Pierre Coffin
1323925,Chris Bouchard
1324999,Bill Condon
1325004,David Slade
1325753,Sam Liu
1325753,Frank Paur
1326733,Don Argott
1326972,John Woo
1327194,Scott Hicks
1327773,Lee Daniels
1329665,James Purdum
1329665,Dominic Polcino
1329665,Peter Shin
1331064,Nicholas Jasenovec
1332128,Peter Joseph
1332537,Fyodor Khitruk
1333125,Steve Carr
1333125,Will Graham
1333125,James Gunn
1333125,James Duffy
1333125,Patrik Forsberg
1333125,Jonathan van Tulleken
1333125,Bob Odenkirk
1333125,Elizabeth Banks
1333125,Peter Farrelly
1333125,Brett Ratner
1333125,Griffin Dunne
1333125,Rusty Cundieff
1333125,Steven Brill
1333634,Anders Østergaard
1333667,Tom DiCillo
1334260,Mark Romanek
1334512,Jason Winer
1334537,Lynn Shelton
1334585,Angus MacLane
1335975,Carl Rinsch
1336006,D. Kerry Prior
1336608,Adam Shankman
1336617,Jay Duplass
1336617,Mark Duplass
1337072,James Strong
1340107,Susanne Bier
1340138,Alan Taylor
1340773,Sebastian Gutierrez
1340800,Tomas Alfredson
1341167,Christopher Morris
1341188,James L. Brooks
1343092,Baz Luhrmann
1343097,Daniel Alfredson
1343727,Pete Travis
1343740,Brenton Spencer
1345836,Christopher Nolan
1349482,Bille Woodruff
1350929,Igor Kovalyov
1350929,Aleksandr Tatarskiy
1351685,Bryan Singer
1352408,Robert Sahakyants
1352852,Andy Bichlbaum
1352852,Kurt Engfehr
1352852,Mike Bonanno
1355599,Cory McAbee
1355630,R.J. Cutler
1355631,Brad Furman
1355638,Antoine Delesvaux
1355638,Joann Sfar
1355644,Morten Tyldum
1355683,Scott Cooper
1356864,Casey Affleck
1360822,Emilio Aragón
1365050,Cary Joji Fukunaga
1365519,Roar Uthaug
1366312,Jim O'Hanlon
1366344,David Gordon Green
1368116,Gareth Evans
1369845,Lev L. Spiro
1371111,Tom Tykwer
1371111,Lilly Wachowski
1371111,Lana Wachowski
1371150,Shawn Levy
1371155,Nigel Cole
1372686,Ralph Fiennes
1374989,Burr Steers
1374992,Juan Solanas
1375666,Christopher Nolan
1375670,Dennis Dugan
1381512,Noboru Iguchi
1381512,Yegor Markelov
1381512,Prince Oak Oakleyski
1384590,Lauren Montgomery
1385826,George Nolfi
1385867,Kevin Smith
1385912,Tyler Perry
1385956,Mark Levinson
1386588,Adam McKay
1386697,David Ayer
1386703,Len Wiseman
1386932,Wilson Yip
1389096,Fisher Stevens
1389137,Cameron Crowe
1389762,Mark A.Z. Dippé
1389762,Wonjae Lee
1390411,Ron Howard
1391092,Jeff Malmberg
1392170,Gary Ross
1392190,George Miller
1392214,Denis Villeneuve
1396218,Mark Waters
1396484,Andy Muschietti
1396523,Andrew Lau
1396523,Andrew Loo
1397280,Olivier Megaton
1397514,Brad Peyton
1398426,F. Gary Gray
1398941,Sam Liu
1399103,Michael Bay
1399683,Debra Granik
1401113,Shûkô Murase
1401113,Sangjin Kim
1401113,Victor Cook
1401113,Lee Seung-Gyu
1401113,Mike Disa
1401113,Jong-Sik Nam
1401113,Yasuomi Umetsu
1401143,Jalmari Helander
1401152,Jaume Collet-Serra
1402488,Gary Eck
1402488,George Miller
1402488,David Peers
1403177,Spencer Susser
1403865,Joel Coen
1403865,Ethan Coen
1403981,Allen Coulter
1403988,Galt Niederhoffer
1407050,John Putch
1407052,Ignacio Ferreras
1408101,J.J. Abrams
1408253,Tim Story
1409024,Barry Sonnenfeld
1410063,Yimou Zhang
1411238,Ivan Reitman
1411250,David Twohy
1411697,Todd Phillips
1411704,Tim Hill
1412386,John Madden
1412528,Jeffrey Blitz
1413314,Graeme Harper
1414382,Andy Fickman
1416801,Jonathan Hensleigh
1417592,Cameron Crowe
1418377,Stuart Beattie
1420554,Shannon Hartman
1421051,Sofia Coppola
1421373,Louis C.K.
1421378,Christopher Berkeley
1422032,Icíar Bollaín
1423894,Richard J. Lewis
1423995,John Curran
1424381,Nimród Antal
1424432,Asif Kapadia
1424797,Xavier Dolan
1425244,Peter Sohn
1426352,Hélène Cattet
1426352,Bruno Forzani
1428453,Arto Halonen
1428538,Tommy Wirkola
1429433,Andrés G. Schaer
1430132,James Mangold
1430607,Sarah Smith
1430607,Barry Cook
1430612,Camille Delamarre
1430626,Jeff Newitt
1430626,Peter Lord
1431045,Tim Miller
1433108,George Tillman Jr.
1433540,Vincent Patar
1433540,Stéphane Aubier
1433811,Henry Alex Rubin
1434447,Shimit Amin
1435513,Tanya Wexler
1436045,Takashi Miike
1436562,Carlos Saldanha
1438176,Craig Gillespie
1439235,John Moffitt
1439572,David Mackenzie
1440129,Peter Berg
1440292,Richard Ayoade
1440345,Paolo Sorrentino
1440728,Anton Corbijn
1441326,Sean Durkin
1441395,Jonathan Glazer
1441912,Emilio Estevez
1441940,Rufus Norris
1441952,Lasse Hallström
1446192,Peter Ramsey
1446714,Ridley Scott
1448755,Gary McKendry
1449283,Don Hall
1449283,Stephen J. Anderson
1450321,Jon S. Baird
1453405,Dan Scanlon
1454029,Tate Taylor
1454468,Alfonso Cuarón
1455151,Jean Becker
1456635,Michael Dowse
1457767,James Wan
1458175,Paul Haggis
1460743,John Woo
1460743,Chao-Bin Su
1461312,Nick Willing
1462758,Rodrigo Cortés
1462769,Peter Hedges
1462900,Kar-Wai Wong
1462901,Phil Morrison
1464174,John Whitesell
1464540,D.J. Caruso
1464580,Jim Mickle
1465487,Pascal Chaumeil
1465522,Eli Craig
1466054,Thom Fitzgerald
1467273,Paolo Virzì
1467304,Tom Six
1467306,Donatella Maiorca
1468846,Dylan Kidd
1469304,Seth Gordon
1470023,Jorma Taccone
1470827,Gareth Edwards
1473832,Sharon Maguire
1474276,Mamoru Hosoda
1477076,Kevin Greutert
1477109,Takashi Yamazaki
1477837,Miguel Arteta
1477855,Roger Michell
1478338,Paul Feig
1478964,Joe Cornish
1482459,Chris Renaud
1482459,Kyle Balda
1483013,Joseph Kosinski
1483324,Adam Rodgers
1483797,Takeshi Koike
1485796,Michael Gracey
1486185,Catherine Hardwicke
1486192,James McTeigue
1486834,Michael Dowse
1487118,Phil Traill
1488163,Harmony Korine
1488555,David Dobkin
1489167,Ben Wheatley
1489889,Rawson Marshall Thurber
1490017,Phil Lord
1490017,Christopher Miller
1491044,Ariel Vromen
1492030,Todd Haynes
1493157,Todd Rohal
1494772,Lauren Montgomery
1494772,Sam Liu
1496025,Måns Mårlind
1496025,Björn Stein
1499658,Seth Gordon
1499666,Lee Hae-jun
1500491,Roel Reiné
1502404,Patrick Lussier
1502712,Josh Trank
1503646,Jason Woliner
1504320,Tom Hooper
1506999,Steven Soderbergh
1507563,John Stockwell
1509130,David M. Rosenthal
1509767,Paul W.S. Anderson
1510934,Chris Atkins
1510938,Tommy Lee Jones
1512201,Lixin Fan
1512235,James Gunn
1515091,Guy Ritchie
1517252,Ilisa Barbash
1517252,Lucien Castaing-Taylor
1517260,Andrew Niccol
1520494,Ruairi Robinson
1524137,Baltasar Kormákur
1524930,John Francis Daley
1524930,Jonathan Goldstein
1525366,Jon Wright
1526300,David Soren
1527186,Lars von Trier
1527788,Jeong-beom Lee
1528071,Alexandre Aja
1528100,Ridley Scott
1528313,Dany Boon
1528854,Sean Anders
1530983,Patrick Hughes
1531663,Dan Rush
1531901,Neil Jordan
1532503,Mike Mills
1533013,Shawn Ku
1533117,Wen Jiang
1535108,Neill Blomkamp
1535109,Paul Greengrass
1535438,David Frankel
1535970,Matthew Chapman
1536044,Tod Williams
1536537,Tommy Wirkola
1540011,Adam Wingard
1540128,Gabriele Muccino
1540133,John Michael McDonagh
1541149,Niall MacCormick
1542344,Danny Boyle
1542768,Jeff Wadlow
1543920,Roy Burdine
1543920,Lloyd Goldfine
1545106,Amy Heckerling
1545660,Joe Lynch
1547234,David Koepp
1549572,Mike Cahill
1549920,Jee-woon Kim
1551630,David A. Armstrong
1555149,José Padilha
1555440,Alexandra Kondracke
1559038,Brett Whitcomb
1559547,Richard LaGravenese
1559549,Tim Hetherington
1559549,Sebastian Junger
1560139,Taika Waititi
1560747,Paul Thomas Anderson
1560970,Peter Mullan
1563738,Lone Scherfig
1564367,Dennis Dugan
1564585,Colin Strause
1564585,Greg Strause
1566648,Davis Guggenheim
1567437,Marjane Satrapi
1567609,Adrian Grunberg
1568338,Asger Leth
1568341,Jack Perez
1568346,David Fincher
1568911,Steven Spielberg
1568921,Hiromasa Yonebayashi
1569923,Brandon Vietti
1570728,John Requa
1570728,Glenn Ficarra
1571222,David Cronenberg
1571249,Craig Johnson
1571404,Spike Jonze
1572315,John Luessenhop
1578275,Ron Howard
1582248,Mark Kassen
1582248,Adam Kassen
1582507,Mark Tonderai
1583323,Mika Hotakainen
1583323,Joonas Berghäll
1583420,Tom Hanks
1583421,Jon M. Chu
1584016,Henry Joost
1584016,Ariel Schulman
1585255,Doris Dörrie
1585985,Tristram Shapeero
1586265,Kirk Jones
1587310,Robert Stromberg
1587707,Banksy
1588170,Jee-woon Kim
1588173,Jonathan Levine
1588334,Mark Duplass
1588334,Jay Duplass
1590089,Tetsuya Nakashima
1590193,Jaume Collet-Serra
1591095,James Wan
1591479,Mike McCoy
1591479,Scott Waugh
1592281,Sarah Polley
1592525,James Mather
1592525,Steve Saint Leger
1592873,Lisa Azuelos
1594562,Ti West
1595366,Dmitriy Dyachenko
1596343,Justin Lin
1596345,Edward Zwick
1596346,Sean McNamara
1596350,McG
1596363,Adam McKay
1596365,James Watkins
1597522,Laurent Tirard
1598778,Steven Soderbergh
1598822,Garry Marshall
1598828,Julie Anne Robinson
1598873,Hadi Hajaig
