imdbId,ordering,actor_name,category,characters
94347,4,Graeme Blundell,actor,Nils Olson
94357,1,Leslie Cheung,actor,Sung Tse-Kit
94357,2,Chow Yun-Fat,actor,Ken|Mark Lee|Mark 'Gor'
94357,3,Lung Ti,actor,Sung Tse-Ho
94357,4,Dean Shek,actor,Lung Si
94593,1,Charlie Schlatter,actor,David Watson|Jack Watson
94593,2,George Burns,actor,Jack Watson|David Watson
94593,3,Tony Roberts,actor,Arnie Watson
94593,4,Anita Morris,actress,Madeline
94594,1,Robert Downey Jr.,actor,Ralph Carr
94594,2,Kiefer Sutherland,actor,Scott
94594,3,Bruce Dern,actor,Cliff
94594,4,Mariette Hartley,actress,Jessie
94602,1,Steven Seagal,actor,Nico Toscani
94602,2,Pam Grier,actress,Delores Jackson
94602,3,Henry Silva,actor,Zagon
94602,4,Ron Dean,actor,Lukich
94606,1,William Hurt,actor,Macon Leary
94606,2,Kathleen Turner,actress,Sarah Leary
94606,3,Geena Davis,actress,Muriel Pritchett
94606,4,Amy Wright,actress,Rose Leary
94608,1,Kelly McGillis,actress,Kathryn Murphy
94608,2,Jodie Foster,actress,Sarah Tobias
94608,3,Bernie Coulson,actor,Ken Joyce
94608,4,Leo Rossi,actor,Cliff 'Scorpion' Albrect
94612,1,Carl Weathers,actor,Action' Jackson
94612,2,Craig T. Nelson,actor,Peter Dellaplane
94612,3,Vanity,actress,Sydney Ash
94612,4,Sharon Stone,actress,Patrice Dellaplane
94625,1,Mitsuo Iwata,actor,Kaneda
94625,2,Nozomu Sasaki,actor,Tetsuo
94625,3,Mami Koyama,actress,Kei
94625,4,Tesshô Genda,actor,Ryu
94631,1,James Caan,actor,Matthew Sykes
94631,2,Mandy Patinkin,actor,Sam Francisco
94631,3,Terence Stamp,actor,William Harcourt
94631,4,Kevyn Major Howard,actor,Rudyard Kipling
94663,1,Gena Rowlands,actress,Marion
94663,2,Mia Farrow,actress,Hope
94663,3,Ian Holm,actor,Ken
94663,4,Blythe Danner,actress,Lydia
94673,1,Tommy Lee Jones,actor,Moses Cooper
94673,2,Susan Blakely,actress,Sarah Cooper
94673,3,Chad Lowe,actor,Adam Cooper
94673,4,Robert Urich,actor,Joseph Simmons
94675,1,Turo Pajala,actor,Taisto Kasurinen
94675,2,Susanna Haavisto,actress,Irmeli
94675,3,Matti Pellonpää,actor,Mikkonen
94675,4,Eetu Hilkamo,actor,Riku
94678,1,Dudley Moore,actor,Arthur Bach
94678,2,Liza Minnelli,actress,Linda Marolla Bach
94678,3,John Gielgud,actor,Hobson
94678,4,Geraldine Fitzgerald,actress,Martha Bach
94712,1,Gene Hackman,actor,Lt. Colonel Iceal Hambleton
94712,2,Danny Glover,actor,Captain Bartholomew Clark
94712,3,Jerry Reed,actor,Colonel George Walker
94712,4,David Marshall Grant,actor,Ross Carver
94713,1,Lise Delamare,actress,Madame Deville
94713,2,Jean Mercure,actor,Monsieur Cuzzo
94713,3,Jacques Spiesser,actor,Michel Ferrer
94713,4,Catherine Ferran,actress,Florence Morel
94715,1,Bette Midler,actress,CC Bloom
94715,2,Barbara Hershey,actress,Hillary Whitney Essex
94715,3,John Heard,actor,John Pierce
94715,4,Spalding Gray,actor,Dr. Richard Milstein
94716,1,George Dzundza,actor,Daskal
94716,2,Jason Patric,actor,Konstantin Koverchenko
94716,3,Steven Bauer,actor,Khan Taj
94716,4,Stephen Baldwin,actor,Anthony Golikov
94721,1,Alec Baldwin,actor,Adam
94721,2,Geena Davis,actress,Barbara
94721,3,Michael Keaton,actor,Betelgeuse
94721,4,Annie McEnroe,actress,Jane Butterfield
94731,1,Debra Winger,actress,Katie Phillips|Cathy Weaver
94731,2,Tom Berenger,actor,Gary Simmons
94731,3,John Heard,actor,Michael Carnes
94731,4,Betsy Blair,actress,Gladys Simmons
94737,1,Tom Hanks,actor,Josh
94737,2,Elizabeth Perkins,actress,Susan
94737,3,Robert Loggia,actor,MacMillan
94737,4,John Heard,actor,Paul
94739,1,Bette Midler,actress,Sadie Shelton|Sadie Ratliff
94739,2,Lily Tomlin,actress,Rose Shelton|Rose Ratliff
94739,3,Fred Ward,actor,Roone Dimmick
94739,4,Edward Herrmann,actor,Graham Sherbourne
94744,1,Paul Reubens,actor,Pee-wee Herman
94744,2,Penelope Ann Miller,actress,Winnie
94744,3,Kris Kristofferson,actor,Mace Montana
94744,4,Valeria Golino,actress,Gina Piccolapupula
94746,1,Matthew Broderick,actor,Eugene Morris Jerome
94746,2,Christopher Walken,actor,Sgt. Toomey
94746,3,Matt Mulhern,actor,Joseph Wykowski
94746,4,Corey Parker,actor,Arnold B. Epstein
94754,1,Rowan Atkinson,actor,Blackadders
94754,2,Tony Robinson,actor,Baldricks
94754,3,Miranda Richardson,actress,Queens Elizabeth I|Asphyxia XIX
94754,4,Stephen Fry,actor,Lords Melchett|Frondo
94761,1,Shawnee Smith,actress,Meg Penny
94761,2,Kevin Dillon,actor,Brian Flagg
94761,3,Donovan Leitch Jr.,actor,Paul Taylor
94761,4,Jeffrey DeMunn,actor,Sheriff Herb Geller
94764,1,Rutger Hauer,actor,Sallow
94764,2,Joan Chen,actress,Kidda
94764,3,Delroy Lindo,actor,Mbulu
94764,4,Anna Katarina,actress,Big Cimber
94791,1,Richard Chamberlain,actor,Jason Bourne
94791,2,Jaclyn Smith,actress,Marie St. Jacques
94791,3,Anthony Quayle,actor,Gen. François Villiers
94791,4,Donald Moffat,actor,David Abbott
94791,5,Yorgo Voyagis,actor,Carlos
94791,6,Peter Vaughan,actor,Fritz Koenig
94791,7,Denholm Elliott,actor,Dr. Geoffrey Washburn
94791,8,Michael Habeck,actor,The Fat Man
94791,9,Wolf Kahler,actor,Gold Glasses
94791,10,Philip Madoc,actor,D'Armacourt
94792,1,Chuck Norris,actor,Col. James Braddock
94792,2,Aki Aleong,actor,Gen. Quoc
94792,3,Roland Harrah III,actor,Van Tan Cang
94792,4,Miki Kim,actress,Lin Tan Cang
94799,1,Michael J. Fox,actor,Jamie
94799,2,Kiefer Sutherland,actor,Tad
94799,3,Phoebe Cates,actress,Amanda
94799,4,Swoosie Kurtz,actress,Megan
94812,1,Kevin Costner,actor,Crash Davis
94812,2,Susan Sarandon,actress,Annie Savoy
94812,3,Tim Robbins,actor,Ebby Calvin 'Nuke' LaLoosh
94812,4,Trey Wilson,actor,Skip
94824,1,Jackie Mason,actor,Jack Hartounian
94824,2,Robert Stack,actor,Chandler Young
94824,3,Dyan Cannon,actress,Elizabeth Pearce
94824,4,Dina Merrill,actress,Cynthia Young
94828,1,Isabelle Adjani,actress,Camille Claudel
94828,2,Gérard Depardieu,actor,Auguste Rodin
94828,3,Madeleine Robinson,actress,Louise-Athanaise Claudel
94828,4,Laurent Grévill,actor,Paul Claudel
94862,1,Catherine Hicks,actress,Karen Barclay
94862,2,Chris Sarandon,actor,Mike Norris
94862,3,Alex Vincent,actor,Andy Barclay
94862,4,Brad Dourif,actor,Charles Lee Ray|Chucky
94868,1,Isaach De Bankolé,actor,Protée
94868,2,Giulia Boschi,actress,Aimée Dalens
94868,3,François Cluzet,actor,Marc Dalens
94868,4,Jean-Claude Adelin,actor,Luc
94882,1,Whoopi Goldberg,actress,Clara Mayfield
94882,2,Michael Ontkean,actor,Bill Hart
94882,3,Kathleen Quinlan,actress,Leona Hart
94882,4,Neil Patrick Harris,actor,David Hart
94889,1,Tom Cruise,actor,Brian Flanagan
94889,2,Bryan Brown,actor,Doug Coughlin
94889,3,Elisabeth Shue,actress,Jordan Mooney
94889,4,Lisa Banes,actress,Bonnie
94890,1,Don Ameche,actor,Art Selwyn
94890,2,Wilford Brimley,actor,Ben Luckett
94890,3,Courteney Cox,actress,Sara
94890,4,Hume Cronyn,actor,Joe Finley
94894,1,Sean Penn,actor,Danny McGavin
94894,2,Robert Duvall,actor,Bob Hodges
94894,3,Maria Conchita Alonso,actress,Louisa Gomez
94894,4,Randy Brooks,actor,Ron Delaney
94898,1,Eddie Murphy,actor,Prince Akeem|Clarence|Saul
94898,2,Paul Bates,actor,Oha
94898,3,Garcelle Beauvais,actress,Rose Bearer
94898,4,Feather,actress,Rose Bearer
94910,1,Dan Aykroyd,actor,John W. Burns| Jr.
94910,2,Walter Matthau,actor,Donald Becker
94910,3,Charles Grodin,actor,George Maitlin
94910,4,Donna Dixon,actress,Laura Rollins
94921,1,Amy Irving,actress,Isabelle Grossman
94921,2,Peter Riegert,actor,Sam Posner
94921,3,Reizl Bozyk,actress,Bubbie Kantor
94921,4,Jeroen Krabbé,actor,Anton Maes
94924,1,Meryl Streep,actress,Lindy
94924,2,Sam Neill,actor,Michael
94924,3,Dale Reeves,actor,Aidan| 6 years
94924,4,David Hoflin,actor,Aidan| 8 years
94933,1,Dennis Quaid,actor,Dexter Cornell
94933,2,Meg Ryan,actress,Sydney Fuller
94933,3,Charlotte Rampling,actress,Mrs. Fitzwaring
94933,4,Daniel Stern,actor,Hal Petersham
94939,1,Mel Blanc,actor,Daffy Duck|Bugs Bunny|Butler
94939,2,Mel Tormé,actor,Daffy Duck
94939,3,Roy Firestone,actor,Announcer
94939,4,B.J. Ward,actress,Melissa Duck
94947,1,Glenn Close,actress,Marquise de Merteuil
94947,2,John Malkovich,actor,Vicomte de Valmont
94947,3,Michelle Pfeiffer,actress,Madame de Tourvel
94947,4,Swoosie Kurtz,actress,Madame de Volanges
94961,1,Treat Williams,actor,Roger Mortis
94961,2,Joe Piscopo,actor,Doug Bigelow
94961,3,Lindsay Frost,actress,Randi James
94961,4,Darren McGavin,actor,Dr. Ernest McNab
94963,1,Clint Eastwood,actor,Harry Callahan
94963,2,Liam Neeson,actor,Peter Swan
94963,3,Patricia Clarkson,actress,Samantha Walker
94963,4,Evan C. Kim,actor,Al Quan
94964,1,Jeremy Irons,actor,Beverly|Elliot
94964,2,Geneviève Bujold,actress,Claire|Leo's wife(actress)
94964,3,Heidi von Palleske,actress,Cary|Elliot's girlfriend
94964,4,Barbara Gordon,actress,Danuta|clinic receptionist
95016,1,Bruce Willis,actor,John McClane
95016,2,Alan Rickman,actor,Hans Gruber
95016,3,Bonnie Bedelia,actress,Holly Gennaro McClane
95016,4,Reginald VelJohnson,actor,Sgt. Al Powell
95031,1,Steve Martin,actor,Freddy Benson
95031,2,Michael Caine,actor,Lawrence Jamieson
95031,3,Glenne Headly,actress,Janet Colgate
95031,4,Anton Rodgers,actor,Inspector Andre
95050,1,Tom Hulce,actor,Dominick Luciano
95050,2,Ray Liotta,actor,Eugene Luciano
95050,3,Jamie Lee Curtis,actress,Jennifer Reston
95050,4,Robert Levine,actor,Dr. Levinson
95082,1,John Cusack,actor,Buck Weaver
95082,2,Clifton James,actor,Charles Comiskey
95082,3,Jace Alexander,actor,Dickie Kerr
95082,4,Gordon Clapp,actor,Ray Schalk
95107,1,Jim Varney,actor,Ernest P. Worrell
95107,2,Douglas Seale,actor,Santa
95107,3,Oliver Clark,actor,Joe Carruthers
95107,4,Noelle Parker,actress,Harmony
95145,1,Rebecca De Mornay,actress,DeWitt
95145,2,Mary Gross,actress,Zuckerman
95145,3,Ken Marshall,actor,Brent
95145,4,Fred Thompson,actor,Bilecki
95159,1,John Cleese,actor,Archie
95159,2,Jamie Lee Curtis,actress,Wanda
95159,3,Kevin Kline,actor,Otto
95159,4,Michael Palin,actor,Ken
95169,1,Molly Ringwald,actress,Darcy Elliot Bobrucz
95169,2,Randall Batinkoff,actor,Stan Bobrucz
95169,3,Kenneth Mars,actor,Mr. Bobrucz
95169,4,Miriam Flynn,actress,Donna Elliot
95174,1,Harrison Ford,actor,Dr. Richard Walker
95174,2,Betty Buckley,actress,Sondra Walker
95174,3,Emmanuelle Seigner,actress,Michelle
95174,4,Djiby Soumare,actor,Taxi Driver
95179,1,Terry Kiser,actor,Dr. Crews
95179,2,Jennifer Banko,actress,Young Tina
95179,3,John Otrin,actor,Mr. Shepard
95179,4,Susan Blu,actress,Mrs. Shepard
95186,1,Gene Hackman,actor,Floyd
95186,2,Teri Garr,actress,Louise
95186,3,Burgess Meredith,actor,The General
95186,4,Elias Koteas,actor,Jimmy
95188,1,Chevy Chase,actor,Andy Farmer
95188,2,Madolyn Smith Osborne,actress,Elizabeth Farmer
95188,3,Kevin O'Morrison,actor,Sheriff Ledbetter
95188,4,Joseph Maher,actor,Michael Sinclair
95238,1,Diane Keaton,actress,Anna Dunlop
95238,2,Liam Neeson,actor,Leo Cutter
95238,3,Jason Robards,actor,W. O. Muth
95238,4,Ralph Bellamy,actor,Frank - Grandfather
95243,1,Sigourney Weaver,actress,Dian Fossey
95243,2,Bryan Brown,actor,Bob Campbell
95243,3,Julie Harris,actress,Roz Carr
95243,4,John Omirah Miluwi,actor,Sembagare
95250,1,Jean-Marc Barr,actor,Jacques Mayol
95250,2,Jean Reno,actor,Enzo Molinari
95250,3,Rosanna Arquette,actress,Johana
95250,4,Paul Shenar,actor,Dr. Laurence
95253,1,Dan Aykroyd,actor,Roman Craig
95253,2,John Candy,actor,Chet Ripley
95253,3,Stephanie Faracy,actress,Connie Ripley
95253,4,Annette Bening,actress,Kate Craig
95270,1,Sonny Bono,actor,Franklin von Tussle
95270,2,Ruth Brown,actress,Motormouth Maybelle
95270,3,Divine,actor,Edna Turnblad|Arvin Hodgepile
95270,4,Debbie Harry,actress,Velma Von Tussle
95271,1,Donald Pleasence,actor,Dr. Sam Loomis
95271,2,Ellie Cornell,actress,Rachel Carruthers
95271,3,Danielle Harris,actress,Jamie Lloyd
95271,4,George P. Wilbur,actor,Michael Myers
95294,1,Doug Bradley,actor,Pinhead
95294,2,Ashley Laurence,actress,Kirsty
95294,3,Clare Higgins,actress,Julia
95294,4,Kenneth Cranham,actor,Channard
95304,1,Peter O'Toole,actor,Peter Plunkett
95304,2,Daryl Hannah,actress,Mary Plunkett
95304,3,Steve Guttenberg,actor,Jack
95304,4,Donal McCann,actor,Eamon
95312,1,Gunnar Hansen,actor,The Stranger
95312,2,Linnea Quigley,actress,Samantha
95312,3,John Henry Richardson,actor,Jack Chandler
95312,4,Dawn Wildsmith,actress,Lori
95327,1,Tsutomu Tatsumi,actor,Seita
95327,2,Ayano Shiraishi,actress,Setsuko
95327,3,Akemi Yamaguchi,actress,Aunt
95327,4,Yoshiko Shinohara,actress,Mother
95330,1,Jeremy Brett,actor,Sherlock Holmes
95330,2,Edward Hardwicke,actor,Dr. John Watson
95330,3,Raymond Adamson,actor,Sir Charles Baskerville
95330,4,Alastair Duncan,actor,Dr. Mortimer
95348,1,Keenen Ivory Wayans,actor,Jack Spade
95348,2,Bernie Casey,actor,John Slade
95348,3,Antonio Fargas,actor,Flyguy
95348,4,Steve James,actor,Kung Fu Joe
95382,1,Louis Gossett Jr.,actor,Chappy
95382,2,Mark Humphrey,actor,Cooper
95382,3,Stuart Margolin,actor,Stillmore
95382,4,Alan Scarfe,actor,Vardovsky
95403,1,Jackie Chan,actor,Chan Ka Kui
95403,2,Maggie Cheung,actress,May
95403,3,Kwok-Hung Lam,actor,Supt. Raymond Li
95403,4,Bill Tung,actor,Bill Wong
95409,1,Anthony Michael Hall,actor,Johnny Walker
95409,2,Robert Downey Jr.,actor,Leo Wiggins
95409,3,Paul Gleason,actor,Wayne Hisler
95409,4,Uma Thurman,actress,Georgia Elkans
95444,1,Grant Cramer,actor,Mike Tobacco
95444,2,Suzanne Snyder,actress,Debbie Stone
95444,3,John Allen Nelson,actor,Dave Hansen
95444,4,John Vernon,actor,Curtis Mooney
95467,1,Grazyna Szapolowska,actress,Magda
95467,2,Olaf Lubaszenko,actor,Tomek
95467,3,Stefania Iwinska,actress,Godmother
95467,4,Piotr Machalica,actor,Roman
95468,1,Miroslaw Baka,actor,Jacek
95468,2,Krzysztof Globisz,actor,Piotr
95468,3,Jan Tesarz,actor,Taksówkarz
95468,4,Zbigniew Zapasiewicz,actor,Przewodniczacy Komisji
95484,1,Lukas Haas,actor,Frankie Scarlatti
95484,2,Len Cariou,actor,Phil Terragrossa
95484,3,Alex Rocco,actor,Angelo 'Al' Scarlatti
95484,4,Katherine Helmond,actress,Amanda
95488,1,Amanda Donohoe,actress,Lady Sylvia Marsh
95488,2,Hugh Grant,actor,Lord James D'Ampton
95488,3,Catherine Oxenberg,actress,Eve Trent
95488,4,Peter Capaldi,actor,Angus Flint
95489,1,Pat Hingle,actor,Narrator|Rooter
95489,2,Gabriel Damon,actor,Littlefoot
95489,3,Helen Shaver,actress,Littlefoot's Mother
95489,4,Bill Erwin,actor,Grandfather
95497,1,Willem Dafoe,actor,Jesus
95497,2,Harvey Keitel,actor,Judas
95497,3,Barbara Hershey,actress,Mary Magdalene
95497,4,Paul Greco,actor,Zealot
95519,1,Corey Haim,actor,Les Anderson
95519,2,Corey Feldman,actor,Dean
95519,3,Carol Kane,actress,Mrs. Anderson
95519,4,Richard Masur,actor,Mr. Anderson
95525,1,Glenn Close,actress,Ambisextra
95525,2,Christopher Plummer,actor,Metamorphis
95525,3,Pierre-Marie Escourrou,actor,Sylvain
95525,4,Catherine Chevallier,actress,Airelle
95532,1,Sidney Poitier,actor,Roy Parmenter
95532,2,River Phoenix,actor,Jeff Grant
95532,3,Richard Jenkins,actor,Richard Grant
95532,4,Caroline Kava,actress,Elizabeth Grant
95564,1,Shirley MacLaine,actress,Madame Sousatzka
95564,2,Navin Chowdhry,actor,Manek Sen
95564,3,Peggy Ashcroft,actress,Lady Emily
95564,4,Twiggy,actress,Jenny
95583,1,Tom Atkins,actor,Frank McCrae
95583,2,Bruce Campbell,actor,Jack Forrest
95583,3,Laurene Landon,actress,Theresa Mallory
95583,4,Richard Roundtree,actor,Commissioner Pike
95593,1,Michelle Pfeiffer,actress,Angela de Marco
95593,2,Alec Baldwin,actor,Cucumber' Frank de Marco
95593,3,Paul Lazar,actor,Tommy
95593,4,Captain Haggerty,actor,The Fat Man'
95599,1,Rob Lowe,actor,Tim Whalen
95599,2,Meg Tilly,actress,Olivia Lawrence
95599,3,Kim Cattrall,actress,Brooke Morrison
95599,4,Doug Savant,actor,Mike McGill
95613,1,Billy Crystal,actor,Abbie
95613,2,Alan King,actor,Abe
95613,3,JoBeth Williams,actress,Lisa
95613,4,Janet Carroll,actress,Dorothy Davis
95631,1,Robert De Niro,actor,Jack Walsh
95631,2,Charles Grodin,actor,Jonathan Mardukas
95631,3,Yaphet Kotto,actor,Alonzo Mosely
95631,4,John Ashton,actor,Marvin Dorfler
95638,1,Rubén Blades,actor,Sheriff Bernabe Montoya
95638,2,Richard Bradford,actor,Ladd Devine
95638,3,Sonia Braga,actress,Ruby Archuleta
95638,4,Julie Carmen,actress,Nancy Mondragon
95647,1,Gene Hackman,actor,Anderson
95647,2,Willem Dafoe,actor,Ward
95647,3,Frances McDormand,actress,Mrs. Pell
95647,4,Brad Dourif,actor,Deputy Clinton Pell
95652,1,Jason Beghe,actor,Allan Mann
95652,2,John Pankow,actor,Geoffrey Fisher
95652,3,Kate McNeil,actress,Melanie Parker
95652,4,Joyce Van Patten,actress,Dorothy Mann
95654,1,Richard Dreyfuss,actor,Jack Noah
95654,2,Raul Julia,actor,Roberto Strausmann
95654,3,Sonia Braga,actress,Madonna
95654,4,Jonathan Winters,actor,Ralph
95655,1,Michael Jackson,actor,Michael
95655,2,Joe Pesci,actor,Mr. Big
95655,3,Sean Lennon,actor,Sean
95655,4,Kelley Parker,actress,Katie
95675,1,Carmen Maura,actress,Pepa
95675,2,Antonio Banderas,actor,Carlos
95675,3,Julieta Serrano,actress,Lucía
95675,4,Rossy de Palma,actress,Marisa
95687,1,Dan Aykroyd,actor,Steven Mills
95687,2,Kim Basinger,actress,Celeste Martin
95687,3,Jon Lovitz,actor,Ron Mills
95687,4,Alyson Hannigan,actress,Jessie Mills
95690,1,Annabeth Gish,actress,Kat
95690,2,Julia Roberts,actress,Daisy
95690,3,Lili Taylor,actress,Jojo
95690,4,Vincent D'Onofrio,actor,Bill
95705,1,Leslie Nielsen,actor,Frank Drebin
95705,2,Priscilla Presley,actress,Jane Spencer
95705,3,O.J. Simpson,actor,Nordberg
95705,4,Ricardo Montalban,actor,Vincent Ludwig
95715,1,Kristýna Kohoutová,actress,Alice
95715,2,Camilla Power,actress,Alice
95730,1,Keanu Reeves,actor,Winston Connelly
95730,2,Lori Loughlin,actress,Tara Mitchell
95730,3,Theresa Saldana,actress,Rhonda
95730,4,Trinidad Silva,actor,Tito
95736,1,River Phoenix,actor,Jimmy Reardon
95736,2,Ann Magnuson,actress,Joyce Fickett
95736,3,Meredith Salenger,actress,Lisa Bentwright
95736,4,Ione Skye,actress,Denise Hunter
95742,1,Robert Englund,actor,Freddy Krueger
95742,2,Rodney Eastman,actor,Joey
95742,3,John Beckman,actor,Coach
95742,4,Kisha Brackel,actress,Friend
95765,1,Philippe Noiret,actor,Alfredo
95765,2,Enzo Cannavale,actor,Spaccafico
95765,3,Antonella Attili,actress,Maria Di Vita - Younger
95765,4,Isa Danieli,actress,Anna
95776,1,Joey Lawrence,actor,Oliver
95776,2,Billy Joel,actor,Dodger
95776,3,Cheech Marin,actor,Tito
95776,4,Richard Mulligan,actor,Einstein
95800,1,Tchéky Karyo,actor,Tom
95800,2,Bart the Bear,actor,The Kodiak Bear
95800,3,Youk the Bear,actress,The Bear Cub
95800,4,Jack Wallace,actor,Bill
95801,1,Marianne Sägebrecht,actress,Jasmin Münchgstettner
95801,2,CCH Pounder,actress,Brenda
95801,3,Jack Palance,actor,Rudi Cox
95801,4,Christine Kaufmann,actress,Debby
95835,1,Chris Mulkey,actor,Billy Regis
95835,2,John Jenkins,actor,Eddie Hassit
95835,3,Karen Landry,actress,Patti Rocks
95835,4,Ralph Estlie,actor,Old Drunk
95863,1,James Le Gros,actor,Mike
95863,2,Reggie Bannister,actor,Reggie
95863,3,Angus Scrimm,actor,The Tall Man
95863,4,Paula Irvine,actress,Liz
95875,1,Arliss Howard,actor,Nick Dunbar
95875,2,Suzy Amis,actress,Robin Torrence
95875,3,George Wendt,actor,Chet Butler
95875,4,Diane Ladd,actress,Jane Melway
95882,1,Bubba Smith,actor,Hightower
95882,2,David Graf,actor,Tackleberry
95882,3,Michael Winslow,actor,Jones
95882,4,Leslie Easterbrook,actress,Callahan
95889,1,Heather O'Rourke,actress,Carol Anne
95889,2,Tom Skerritt,actor,Bruce Gardner
95889,3,Nancy Allen,actress,Patricia Gardner
95889,4,Zelda Rubinstein,actress,Tangina
95897,1,Sean Connery,actor,Lt. Col. Alan Caldwell
95897,2,Mark Harmon,actor,Jay Austin
95897,3,Meg Ryan,actress,Donna Caldwell
95897,4,Jack Warden,actor,Sgt. Maj. Ross Maclure
95925,1,Lance Henriksen,actor,Ed Harley
95925,2,Jeff East,actor,Chris
95925,3,John D'Aquino,actor,Joel
95925,4,Kimberly Ross,actress,Kim
95927,1,Sally Field,actress,Lilah Krytsick
95927,2,Tom Hanks,actor,Steven Gold
95927,3,John Goodman,actor,John Krytsick
95927,4,Mark Rydell,actor,Romeo
95953,1,Dustin Hoffman,actor,Raymond Babbitt
95953,2,Tom Cruise,actor,Charlie Babbitt
95953,3,Valeria Golino,actress,Susanna
95953,4,Gerald R. Molen,actor,Dr. Bruner
95956,1,Sylvester Stallone,actor,Rambo
95956,2,Richard Crenna,actor,Trautman
95956,3,Marc de Jonge,actor,Zaysen
95956,4,Kurtwood Smith,actor,Griggs
95963,1,Arnold Schwarzenegger,actor,Ivan Danko
95963,2,Jim Belushi,actor,Art Ridzik
95963,3,Peter Boyle,actor,Lou Donnelly
95963,4,Ed O'Ross,actor,Viktor Rostavili
95977,1,Burt Reynolds,actor,Tony Church
95977,2,Liza Minnelli,actress,Della Roberts
95977,3,James Remar,actor,Dancer
95977,4,Richard Masur,actor,Roger
95993,1,Tom Burlinson,actor,Jim Craig
95993,2,Sigrid Thornton,actress,Jessica
95993,3,Brian Dennehy,actor,Harrison
95993,4,Nicholas Eadie,actor,Alistair Patton
96018,1,River Phoenix,actor,Danny Pope
96018,2,Christine Lahti,actress,Annie Pope
